itemName,brand,itemUrl,price,imageUrl
Sneakers For Men,Woodland,https://www.flipkart.com//woodland-sneakers-men/p/itmfhhyxq7dzxuhz?pid=SHOFHHYXKNHK9UUS&lid=LSTSHOFHHYXKNHK9UUSB6DRNQ&marketplace=FLIPKART&srno=s_5_198&otracker=search&otracker1=search&fm=organic&iid=a6be2725-8901-4bb8-a617-ec1d0a615bfb.SHOFHHYXKNHK9UUS.SEARCH&ssid=78ge796ubk0000001592390384424&qH=a60ba1a7a56c9e00,"₹2,091",https://rukminim1.flixcart.com/image/309/371/jyafukw0/shoe/g/f/d/gj-2713117camel-41-woodland-camel-original-imafgjmar8ypsm8b.jpeg?q=50
CLM-1506 Sneaker Lace up For Men,Mr.CL,https://www.flipkart.com//mr-cl-clm-1506-sneaker-lace-up-men/p/itmf3yyky6hcavrz?pid=SHOEWHUYPZJ8XCG2&lid=LSTSHOEWHUYPZJ8XCG2PSEIRO&marketplace=FLIPKART&srno=s_5_199&otracker=search&otracker1=search&fm=organic&iid=a6be2725-8901-4bb8-a617-ec1d0a615bfb.SHOEWHUYPZJ8XCG2.SEARCH&ssid=78ge796ubk0000001592390384424&qH=a60ba1a7a56c9e00,₹868,https://rukminim1.flixcart.com/image/309/371/jb13te80/shoe/p/t/d/clm-1506-8-mr-cl-black-original-imafygvzg8xh7yfk.jpeg?q=50
Black Money Sneakers For Men,Essence,https://www.flipkart.com//essence-black-money-sneakers-men/p/itmf3xuypbgqkpeh?pid=SHOEXGEKSRRHRPKC&lid=LSTSHOEXGEKSRRHRPKCZJE96P&marketplace=FLIPKART&srno=s_5_200&otracker=search&otracker1=search&fm=organic&iid=en_vPcA5WURXsq7JiW5t30pf8V49KK%2BhsExBGB%2FdhO0u0jH6v9qdmsd2QfD4d7QtCqb558A53b11uIXEm9T8W%2F%2Bmg%3D%3D&ssid=78ge796ubk0000001592390384424&qH=a60ba1a7a56c9e00,₹474,https://rukminim1.flixcart.com/image/309/371/j6s7p8w0/shoe/e/c/e/corpus3101-10-essence-blue-original-imaewyf3juwzgkmg.jpeg?q=50
Blue-Marathon Running Shoes For Men,SEGA,https://www.flipkart.com//sega-blue-marathon-running-shoes-men/p/itmfffpfhgunhazz?pid=SHOFFFDVEEEXPFJG&lid=LSTSHOFFFDVEEEXPFJG42BLBD&marketplace=FLIPKART&srno=s_6_201&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOFFFDVEEEXPFJG.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹599,https://rukminim1.flixcart.com/image/309/371/jtvtz0w0/shoe/e/r/z/sega1-9-sega-blue-original-imafffpg7hwuaatw.jpeg?q=50
Excel-14 Firozi Athleisure Sports Range Walking Shoes F...,Asian,https://www.flipkart.com//asian-excel-14-firozi-athleisure-sports-range-walking-shoes-men/p/itmfcscybydfyrza?pid=SHOFCRDYGPY48PMJ&lid=LSTSHOFCRDYGPY48PMJDUAPJD&marketplace=FLIPKART&srno=s_6_202&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOFCRDYGPY48PMJ.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹474,https://rukminim1.flixcart.com/image/309/371/jrntbbk0/shoe/w/m/g/excel-14cfrz-10-asian-blue-original-imafcsczyth7vehf.jpeg?q=50
Air Versitile IV Basketball Shoes For Men,Nike,https://www.flipkart.com//nike-air-versitile-iv-basketball-shoes-men/p/itmd01e17c5ced9e?pid=SHOFMJKSTFHQG76H&lid=LSTSHOFMJKSTFHQG76HGKWS5Z&marketplace=FLIPKART&srno=s_6_203&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOFMJKSTFHQG76H.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,"₹4,309",https://rukminim1.flixcart.com/image/309/371/kawtvgw0/shoe/7/6/h/at1199-004-13-nike-photon-dust-black-university-red-original-imafsd9yampa36wc.jpeg?q=50
Combo Pack of 5 Casual Sneakers With Canvas Shoes For M...,Chevit,https://www.flipkart.com//chevit-combo-pack-5-casual-sneakers-canvas-shoes-men/p/itmfhu6fj4zyj5c9?pid=SHOFHTTCTPZGWUDG&lid=LSTSHOFHTTCTPZGWUDGXMFML4&marketplace=FLIPKART&srno=s_6_204&otracker=search&otracker1=search&fm=organic&iid=en_sM3nfEJZANneRMisqXKW52H1SJRjBLNmBIerx93rGeVFYsg4SPnBdCQJ4uMZwGEbfxBixO4e5rkccr2prqHVoA%3D%3D&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹597,https://rukminim1.flixcart.com/image/309/371/jxdkpzk0/shoe/u/d/g/pn-157-110-158-104-109-7-chevit-multicolor-original-imafhu8ghaukjtpe.jpeg?q=50
Athleisure Range Walking Shoes For Men,Red Tape,https://www.flipkart.com//red-tape-athleisure-range-walking-shoes-men/p/itmfcw7vdtnvmzgq?pid=SHOFCVMXH9UJ5G3F&lid=LSTSHOFCVMXH9UJ5G3FVA58IV&marketplace=FLIPKART&srno=s_6_205&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOFCVMXH9UJ5G3F.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,"₹1,558",https://rukminim1.flixcart.com/image/309/371/k33c4nk0pkrrdj/shoe/s/n/z/10-rso0641-red-tape-original-imafcw7vqrg6cgza.jpeg?q=50
Combo Pack of 3 Casual Shoes Sneakers For Men,Pexlo,https://www.flipkart.com//pexlo-combo-pack-3-casual-shoes-sneakers-men/p/itmf6qz3tpzgphwe?pid=SHOF6NKG9KDPBVE4&lid=LSTSHOF6NKG9KDPBVE4BUPASV&marketplace=FLIPKART&srno=s_6_206&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOF6NKG9KDPBVE4.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹679,https://rukminim1.flixcart.com/image/309/371/jj4ln680/shoe/v/e/4/tr-114-303-427-8-pexlo-black-brown-blue-original-imaf6z5spqa259az.jpeg?q=50
Sneakers For Men,Essence,https://www.flipkart.com//essence-sneakers-men/p/itmf7txcxgy9jcfw?pid=SHOF7TS7YTD3DX29&lid=LSTSHOF7TS7YTD3DX29NO6EJF&marketplace=FLIPKART&srno=s_6_207&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOF7TS7YTD3DX29.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹474,https://rukminim1.flixcart.com/image/309/371/jmnrtzk0-1/shoe/j/y/7/19-44-essence-red-original-imaf9gfcngkchryp.jpeg?q=50
Loafers For Men,Provogue,https://www.flipkart.com//provogue-loafers-men/p/itmf64k6phvhecv9?pid=SHOF64K6AH9ZCUHN&lid=LSTSHOF64K6AH9ZCUHNVGWT1F&marketplace=FLIPKART&srno=s_6_208&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOF64K6AH9ZCUHN.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹664,https://rukminim1.flixcart.com/image/309/371/jjelq4w0/shoe/h/r/8/pikaw20180012-7-provogue-blue-original-imaf6zj9h5jggddc.jpeg?q=50
Pack of 02 Pairs casuals Shoes Sneakers Sneakers For Me...,Chevit,https://www.flipkart.com//chevit-pack-02-pairs-casuals-shoes-sneakers-men/p/itm4bd9ab4ac4f82?pid=SHOFQFYCKG3GVEKA&lid=LSTSHOFQFYCKG3GVEKAK4MGAT&marketplace=FLIPKART&srno=s_6_209&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOFQFYCKG3GVEKA.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹569,https://rukminim1.flixcart.com/image/309/371/kb6tyfk0/shoe/e/k/a/cb-475-476-8-chevit-grey-black-original-imafshdnuptjzqef.jpeg?q=50
Combo(B)-1032-771 Loafers For Men,Bersache,https://www.flipkart.com//bersache-combo-b-1032-771-loafers-men/p/itmf9ay6b3z9wwrp?pid=SHOF99XQ8YRHEJJR&lid=LSTSHOF99XQ8YRHEJJRIMBPUB&marketplace=FLIPKART&srno=s_6_210&otracker=search&otracker1=search&fm=organic&iid=en_sM3nfEJZANneRMisqXKW52H1SJRjBLNmBIerx93rGeXzRZzxFy5exdxlTWd84rLy8eK%2F4h%2FfW6UGOjUj9%2FXQ8Q%3D%3D&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹474,https://rukminim1.flixcart.com/image/309/371/jmgmmq80/shoe/4/r/f/combo-s-1032-771-6-super-matteress-multicolor-original-imaf99srevfag5mn.jpeg?q=50
White Sneakers Sneakers For Men,Magnolia,https://www.flipkart.com//magnolia-white-sneakers-men/p/itmf7n8d9pspsdvp?pid=SHOF7NYRUSGVHDYU&lid=LSTSHOF7NYRUSGVHDYUFU7LNU&marketplace=FLIPKART&srno=s_6_211&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOF7NYRUSGVHDYU.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹322,https://rukminim1.flixcart.com/image/309/371/jk8lz0w0/shoe/d/y/u/sh501-6-magnolia-white-original-imaf7n8djhfhn9bp.jpeg?q=50
Bellies For Women,Fabbmate,https://www.flipkart.com//fabbmate-bellies-women/p/itme894973f94b5a?pid=SHOFNGFEXKQ3H7U6&lid=LSTSHOFNGFEXKQ3H7U6ZG5LUM&marketplace=FLIPKART&srno=s_6_212&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOFNGFEXKQ3H7U6.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹599,https://rukminim1.flixcart.com/image/309/371/k4lmv0w0/shoe/6/p/d/518-navy-518-blu-518-pk-6-fabbmate-multicolor-original-imafng75bzc98m6t.jpeg?q=50
Running Shoes For Men,Asian,https://www.flipkart.com//asian-running-shoes-men/p/itmfar2fnhzgwp7f?pid=SHOEX325DA7RAFZK&lid=LSTSHOEX325DA7RAFZKIMNOJB&marketplace=FLIPKART&srno=s_6_213&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOEX325DA7RAFZK.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹499,https://rukminim1.flixcart.com/image/309/371/jsj90280/shoe/s/f/c/wonder-11cwhtnbl-12-asian-white-original-imaex3gaw2rn6pae.jpeg?q=50
Combo(BR)-1077-349 Sneakers For Men,Bersache,https://www.flipkart.com//bersache-combo-br-1077-349-sneakers-men/p/itmfaeyj2whyzez4?pid=SHOFAETEZD72GTHX&lid=LSTSHOFAETEZD72GTHXVH1DAD&marketplace=FLIPKART&srno=s_6_214&otracker=search&otracker1=search&fm=organic&iid=en_sM3nfEJZANneRMisqXKW52H1SJRjBLNmBIerx93rGeVWM4sp4O5oHYyl63dpLpqVqyIBosRLjChNTnFFI%2BjWXA%3D%3D&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹349,https://rukminim1.flixcart.com/image/309/371/k3khevk0/shoe/h/r/2/combo-br-1077-349-6-bersache-multicolor-original-imafmntrt8fzqrja.jpeg?q=50
Running Shoes For Men,Fitze,https://www.flipkart.com//fitze-running-shoes-men/p/itmfefhgjgkg2ny8?pid=SHOFEEG6GDQTZRHF&lid=LSTSHOFEEG6GDQTZRHFEIURPW&marketplace=FLIPKART&srno=s_6_215&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOFEEG6GDQTZRHF.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹521,https://rukminim1.flixcart.com/image/309/371/jsyyufk0/shoe/4/b/j/nitro-9-fitze-red-original-imafefgy67wqsh8k.jpeg?q=50
Sports running shoes for Men Running Shoes For Men,Earton,https://www.flipkart.com//earton-sports-running-shoes-men/p/itm72e9d7f7a06af?pid=SHOFPJPN9RY8JGFJ&lid=LSTSHOFPJPN9RY8JGFJARF8EL&marketplace=FLIPKART&srno=s_6_216&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOFPJPN9RY8JGFJ.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹498,https://rukminim1.flixcart.com/image/309/371/k79dd3k0/shoe/a/b/z/orif-6021-7-bersache-brown-original-imafpjkwjqk9ayq9.jpeg?q=50
HYDRA-46 Walking Shoes For Men,Lancer,https://www.flipkart.com//lancer-hydra-46-walking-shoes-men/p/itmf3yymkg5cqhfh?pid=SHOEXYTYWZUYAPM9&lid=LSTSHOEXYTYWZUYAPM9U63FBY&marketplace=FLIPKART&srno=s_6_217&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOEXYTYWZUYAPM9.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹499,https://rukminim1.flixcart.com/image/309/371/k5bcscw0pkrrdj/shoe/r/r/n/7-hydra-46-lancer-hydra-46-lgr-rbl-07-original-imaexyryw6y2jwwh.jpeg?q=50
Future-01 running shoes For Men,Asian,https://www.flipkart.com//asian-future-01-running-shoes-men/p/itmf3xv87vgdggyn?pid=SHOEEBH7NCF2HGRZ&lid=LSTSHOEEBH7NCF2HGRZWTW6UB&marketplace=FLIPKART&srno=s_6_218&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOEEBH7NCF2HGRZ.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹474,https://rukminim1.flixcart.com/image/309/371/jv2p6kw0/shoe/r/b/z/future-01clgrydgry-prime01cnblorng-6-asian-multicolor-original-imaeeb6txcwefcth.jpeg?q=50
Walking Shoes For Men,French Connection,https://www.flipkart.com//french-connection-walking-shoes-men/p/itm0082f0427b1a4?pid=SHOFJYYFBQYUMWQU&lid=LSTSHOFJYYFBQYUMWQUXXOFCD&marketplace=FLIPKART&srno=s_6_219&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOFJYYFBQYUMWQU.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,"₹1,299",https://rukminim1.flixcart.com/image/309/371/k0r15e80/shoe/f/4/a/fc-aw19-1005-9-french-connection-black-original-imafkh3jegudm8td.jpeg?q=50
Pack of 02 Pairs Running Shoes Running Shoes For Men,Chevit,https://www.flipkart.com//chevit-pack-02-pairs-running-shoes-men/p/itm836be984a2576?pid=SHOFS4NZMQXYHJPS&lid=LSTSHOFS4NZMQXYHJPSD7ECAU&marketplace=FLIPKART&srno=s_6_220&otracker=search&otracker1=search&fm=organic&iid=en_sM3nfEJZANneRMisqXKW52H1SJRjBLNmBIerx93rGeVZcM7BfK4XWM%2Fzzy3b%2BtJKl9RKic3Ie7Vp1jWaUdQpng%3D%3D&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹474,https://rukminim1.flixcart.com/image/309/371/kalecnk0/shoe/j/p/s/cb-472-475-7-chevit-blue-grey-original-imafs4tergwqjyez.jpeg?q=50
TYSON Running Shoes For Men,Campus,https://www.flipkart.com//campus-tyson-running-shoes-men/p/itm5b8c427bcaa8a?pid=SHOFHPQ9PHMM82DW&lid=LSTSHOFHPQ9PHMM82DWOHINLV&marketplace=FLIPKART&srno=s_6_221&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOFHPQ9PHMM82DW.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,"₹1,029",https://rukminim1.flixcart.com/image/309/371/k2c6rgw0/shoe/h/j/2/cg-120-9-campus-ch-gry-blk-original-imafhpw3nksa4my2.jpeg?q=50
SM-421 Turkey Running Shoes For Men,Sparx,https://www.flipkart.com//sparx-sm-421-turkey-running-shoes-men/p/itmb67e492d968a3?pid=SHOF9GHWGTHZMZUT&lid=LSTSHOF9GHWGTHZMZUTFIGO9J&marketplace=FLIPKART&srno=s_6_222&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOF9GHWGTHZMZUT.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹829,https://rukminim1.flixcart.com/image/309/371/jmnrtzk0/shoe/8/j/y/sx0421g-6-sparx-turkeybluesilver-original-imaf9gypztrcz6af.jpeg?q=50
Shoes Kingdom LB791 Mocassins Casual Loafers For Men (B...,Shoes Kingdom,https://www.flipkart.com//shoes-kingdom-lb791-mocassins-casual-loafers-men-black/p/itmfdjjhfsfcjzhp?pid=SHOFDG49PAHGQZZK&lid=LSTSHOFDG49PAHGQZZKO0AYOU&marketplace=FLIPKART&srno=s_6_223&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOFDG49PAHGQZZK.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹739,https://rukminim1.flixcart.com/image/309/371/k51cpe80pkrrdj/shoe/w/f/8/6-shoes-lb791-shoes-kingdom-shoes-lb791-black-original-imafdjjmfndh53dh.jpeg?q=50
Sneakers For Men,Essence,https://www.flipkart.com//essence-sneakers-men/p/itmf3xqa3mf5eszu?pid=SHOEYJF7Y7RTZ5YR&lid=LSTSHOEYJF7Y7RTZ5YRCCZ47M&marketplace=FLIPKART&srno=s_6_224&otracker=search&otracker1=search&fm=organic&iid=en_sM3nfEJZANneRMisqXKW52H1SJRjBLNmBIerx93rGeUnxOBDqBNRkM2CTOgJPayQAqbe24RsZFBkTIk57h9cmg%3D%3D&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹474,https://rukminim1.flixcart.com/image/309/371/k59xci80/kids-shoe/5/y/n/4-vchainblue3101-44-essence-original-imaeyj3sxtc2nr44.jpeg?q=50
RC1200 Outdoor Shoes For Men,Red Chief,https://www.flipkart.com//red-chief-rc1200-outdoor-shoes-men/p/itmf3yy7xdtx9zmz?pid=SHOEE9ZPUYAMFPJZ&lid=LSTSHOEE9ZPUYAMFPJZMNOYQB&marketplace=FLIPKART&srno=s_6_225&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOEE9ZPUYAMFPJZ.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,"₹2,299",https://rukminim1.flixcart.com/image/309/371/jua4djk0/shoe/p/j/z/rc1200-8-red-chief-camel-original-imafe47akhktv6bh.jpeg?q=50
Loafers For Men,Provogue,https://www.flipkart.com//provogue-loafers-men/p/itmf64k658ngvuyz?pid=SHOF64K6JBY4ZUZ5&lid=LSTSHOF64K6JBY4ZUZ5PQPEQO&marketplace=FLIPKART&srno=s_6_226&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOF64K6JBY4ZUZ5.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹664,https://rukminim1.flixcart.com/image/309/371/jjelq4w0/shoe/u/z/5/pikaw20180012-8-provogue-black-original-imaf6zj85zt7nhvw.jpeg?q=50
Lombard Sneakers For Men,Woodland,https://www.flipkart.com//woodland-lombard-sneakers-men/p/itm78d0d57c43023?pid=SHOFHGKGYNHP9FZG&lid=LSTSHOFHGKGYNHP9FZGAHF3S9&marketplace=FLIPKART&srno=s_6_227&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOFHGKGYNHP9FZG.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,"₹1,990",https://rukminim1.flixcart.com/image/309/371/k3uhhu80/shoe/h/x/p/gc-3156418c-45-woodland-white-original-imafmvke5hgzkvxz.jpeg?q=50
Men's Black ankle lenght Boots For Men,ADISO,https://www.flipkart.com//adiso-men-s-black-ankle-lenght-boots-men/p/itmf3xy8tfpffgnr?pid=SHOF3HZJBCXDFXGM&lid=LSTSHOF3HZJBCXDFXGM72ALE9&marketplace=FLIPKART&srno=s_6_228&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOF3HZJBCXDFXGM.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹389,https://rukminim1.flixcart.com/image/309/371/k4hcjgw0pkrrdj/shoe/9/x/h/6-ripit-adiso-a-1234567894-original-imaf3f3yymdya7yb.jpeg?q=50
"Women Running, Walking, Sports Shoes For Girls Running ...",Denill,https://www.flipkart.com//denill-women-running-walking-sports-shoes-girls-running/p/itmd2ed2b09df4cd?pid=SHOFZ4FAFRVKRKJQ&lid=LSTSHOFZ4FAFRVKRKJQR4CMXE&marketplace=FLIPKART&srno=s_6_229&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOFZ4FAFRVKRKJQ.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹499,https://rukminim1.flixcart.com/image/309/371/k5h2jrk0/shoe/k/n/y/pa-pa6-8-denill-maroon-original-imafz4n78rrzgjfu.jpeg?q=50
Running Shoes For Men,Layasa,https://www.flipkart.com//layasa-running-shoes-men/p/itmfa739c8cdb196?pid=SHOFP3HUUKSHXNGQ&lid=LSTSHOFP3HUUKSHXNGQD2C0OH&marketplace=FLIPKART&srno=s_6_230&otracker=search&otracker1=search&fm=organic&iid=en_sM3nfEJZANneRMisqXKW52H1SJRjBLNmBIerx93rGeVReloJ2o2F1NAXPdUwsKXhWZIvaxV8X7H5bgwjzLzgzQ%3D%3D&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹474,https://rukminim1.flixcart.com/image/309/371/k6pd7680/shoe/y/3/h/la5780-10-layasa-black-green-original-imafp3htdha2gpsb.jpeg?q=50
ANTHEM Running Shoes For Men,Campus,https://www.flipkart.com//campus-anthem-running-shoes-men/p/itmb10fd21f83aba?pid=SHOFHYGZEHJVJPGS&lid=LSTSHOFHYGZEHJVJPGSXKAVJA&marketplace=FLIPKART&srno=s_6_231&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOFHYGZEHJVJPGS.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,"₹1,738",https://rukminim1.flixcart.com/image/309/371/k2nmaa80/shoe/p/g/s/5g-692-7-campus-l-gry-beige-original-imafhygnzyf9mgbr.jpeg?q=50
IMPULSE Running Shoes For Men,Campus,https://www.flipkart.com//campus-impulse-running-shoes-men/p/itmfffrwqwehkvwm?pid=SHOF5Z2Q9MGXMPDG&lid=LSTSHOF5Z2Q9MGXMPDGNCM6U1&marketplace=FLIPKART&srno=s_6_232&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOF5Z2Q9MGXMPDG.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹974,https://rukminim1.flixcart.com/image/309/371/k4n2avk0/shoe/p/d/g/cg-07-8-campus-blk-gry-original-imafng56qdqhp565.jpeg?q=50
Running Shoes For Men,Aadi,https://www.flipkart.com//aadi-running-shoes-men/p/itm4bd6347d9f1fd?pid=SHOFPYVHYMGQN7SS&lid=LSTSHOFPYVHYMGQN7SSBZ0BZG&marketplace=FLIPKART&srno=s_6_233&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOFPYVHYMGQN7SS.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹474,https://rukminim1.flixcart.com/image/309/371/k7tdj0w0pkrrdj/shoe/w/g/u/6-mrj1406-aadi-original-imafpzf7gshaajak.jpeg?q=50
Casuals For Men,ESSENCE,https://www.flipkart.com//essence-casuals-men/p/itm5f0ba0887b1f8?pid=SHOFK4QZGVRAMRBS&lid=LSTSHOFK4QZGVRAMRBSLBILMZ&marketplace=FLIPKART&srno=s_6_234&otracker=search&otracker1=search&fm=organic&iid=en_sM3nfEJZANneRMisqXKW52H1SJRjBLNmBIerx93rGeWlN435kJNUykX7uaiZZpDo5Kew%2BHEQoA%2Fd1q4u3gYpnQ%3D%3D&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹474,https://rukminim1.flixcart.com/image/309/371/k0bbb0w0/shoe/g/y/n/007blue3101-6-essence-blue-original-imafk4shwghrzk3b.jpeg?q=50
MILFORD-2 Running Shoes For Men,Campus,https://www.flipkart.com//campus-milford-2-running-shoes-men/p/itm1085c525f5f94?pid=SHOFFZXKUUKJBSZC&lid=LSTSHOFFZXKUUKJBSZC0DB4Z9&marketplace=FLIPKART&srno=s_6_235&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOFFZXKUUKJBSZC.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,"₹1,424",https://rukminim1.flixcart.com/image/309/371/jumzc7k0/shoe/s/z/c/5g-636-11-campus-wht-rst-original-imaffp38pgagzkgf.jpeg?q=50
"Running,Gym,Sports Walking Shoes For Men",MILESWALKER,https://www.flipkart.com//mileswalker-running-gym-sports-walking-shoes-men/p/itmfemebhhhstgjy?pid=SHOFEHYZ5YNDW5F6&lid=LSTSHOFEHYZ5YNDW5F68A7JJR&marketplace=FLIPKART&srno=s_6_236&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOFEHYZ5YNDW5F6.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹299,https://rukminim1.flixcart.com/image/309/371/k5bcscw0pkrrdj/shoe/2/k/r/7-mw-319-red-spider-sports-mileswalker-original-imafehyf2gfpbuj4.jpeg?q=50
Combo pack of 2 sports and running shoes for men Runnin...,Armado,https://www.flipkart.com//armado-combo-pack-2-sports-running-shoes-men/p/itmba580b406ba7c?pid=SHOFNUZFYZRY6HJV&lid=LSTSHOFNUZFYZRY6HJV2OQIHW&marketplace=FLIPKART&srno=s_6_237&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOFNUZFYZRY6HJV.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹498,https://rukminim1.flixcart.com/image/309/371/k6mibgw0/shoe/g/6/3/combo-sr-1242-1243-9-sporter-multicolor-original-imafzy9nzjzgvuhh.jpeg?q=50
Combo Pack of 3 Latest Collection Stylish casual sports...,Axter,https://www.flipkart.com//axter-combo-pack-3-latest-collection-stylish-casual-sports-running-shoes-men/p/itm4ba67264b4e92?pid=SHOFSY33WAQ4YGCW&lid=LSTSHOFSY33WAQ4YGCWADGS36&marketplace=FLIPKART&srno=s_6_238&otracker=search&otracker1=search&fm=organic&iid=63b4901d-28f9-4454-b0fc-07761df40515.SHOFSY33WAQ4YGCW.SEARCH&ssid=bl3k29wr740000001592390387793&qH=a60ba1a7a56c9e00,₹699,https://rukminim1.flixcart.com/image/309/371/kae95e80/shoe/9/k/b/combo-3-9064-9071-9188-10-shoefly-multicolor-original-imafrzf8jjgqfjyk.jpeg?q=50
